"评论编号","评论用户","评论微博","评论内容"
"17027","白银区检察院","1226","【“四大检察”如何全面协调充分发展？这次会议指明方向】"
"17028","哈尔滨检察","1226","【“四大检察”如何全面协调充分发展？这次会议指明方向】"
"17029","阳春检察","1226","【“四大检察”如何全面协调充分发展？这次会议指明方向】"
"17030","正义蕉岭","1226","【“四大检察”如何全面协调充分发展？这次会议指明方向】"
"17031","龙亭检察","1226","【“四大检察”如何全面协调充分发展？这次会议指明方向】"
"17032","厦门检察","1227","[热评]【图解｜释放重要信号！全国检察长会议金句速览】"
"17033","浙江检察","1227","[热评]【图解｜释放重要信号！全国检察长会议金句速览】"
"17034","哈尔滨检察","1227","[热评]【图解｜释放重要信号！全国检察长会议金句速览】"
"17035","厦门检察","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17036","高明区检察院","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17037","佛山检察","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17038","钦北检察院大寺检察室","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17039","白银区检察院","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17040","渭南检察","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17041","哈尔滨检察","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17042","阳春检察","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17043","正义蕉岭","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17044","武威市检察院","1227","图解｜释放重要信号！全国检察长会议金句速览"
"17045","浙江检察","1227","【图解｜释放重要信号！全国检察长会议金句速览】"
"17046","广东检察","1227","图解｜释放重要信号！全国检察长会议金句速览"
"17047","佛山检察","1228","[热评]【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17048","银川检察","1228","[热评]【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17049","浙江检察","1228","[热评]【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17050","厦门检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17051","高明区检察院","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17052","福绵检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17053","湖北省人民检察院","1228","1月17日，全国检察长会议在北京召开。会上，最高人民检察院党组书记、检察长张军部署了2019年检察工作的主要任务。"
"17054","佛山检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17055","白银区检察院","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17056","随县检察","1228","转发微博"
"17057","渭南检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17058","哈尔滨检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17059","阳春检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17060","浙江检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17061","广东检察","1228","2019年检察工作怎么干？一张思维导图带你秒懂"
"17062","渝北检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17063","甘孜州检察院","1228","转发微博"
"17064","银川检察","1228","【2019年检察工作怎么干？一张思维导图带你秒懂】"
"17065","银川检察","1232","[热评]【忠诚履职尽责 保障人民安居乐业】"
"17066","南昌检察发布","1232","[热评]忠诚履职尽责 保障人民安居乐业"
"17067","江津检察","1232","【忠诚履职尽责 保障人民安居乐业】"
"17068","渝北检察","1232","【忠诚履职尽责 保障人民安居乐业】"
"17069","修武检察","1232","[赞][赞][赞]"
"17070","南昌检察发布","1232","忠诚履职尽责 保障人民安居乐业"
"17071","高明区检察院","1232","【忠诚履职尽责 保障人民安居乐业】"
"17072","龙亭检察","1232","【忠诚履职尽责 保障人民安居乐业】"
"17073","银川检察","1232","【忠诚履职尽责 保障人民安居乐业】"
"17074","正义蕉岭","1232","【忠诚履职尽责 保障人民安居乐业】"
"17075","南昌检察发布","1233","[热评]向着更高水平的平安中国法治中国接续奋斗"
"17076","修武检察","1233","[赞][赞][赞]"
"17077","南昌检察发布","1233","向着更高水平的平安中国法治中国接续奋斗"
"17078","高明区检察院","1233","【向着更高水平的平安中国法治中国接续奋斗】"
"17079","团风检察","1233","【向着更高水平的平安中国法治中国接续奋斗】"
"17080","龙亭检察","1233","【向着更高水平的平安中国法治中国接续奋斗】"
"17081","富民检察","1233","【向着更高水平的平安中国法治中国接续奋斗】"
"17082","银川检察","1233","【向着更高水平的平安中国法治中国接续奋斗】"
"17083","正义蕉岭","1233","【向着更高水平的平安中国法治中国接续奋斗】"
"17084","金城江检察","1233","转发微博"
"17085","修武检察","1234","[赞][赞]"
"17086","龙亭检察","1234","【人民日报评论员：更好维护政治安全社会安定人民安宁】"
"17087","正义蕉岭","1234","【人民日报评论员：更好维护政治安全社会安定人民安宁】"
"17088","佛山检察","1234","【人民日报评论员：更好维护政治安全社会安定人民安宁】"
"17089","西林县检察院","1234","【人民日报评论员：更好维护政治安全社会安定人民安宁】"
"17090","尉氏检察","1234","[中国赞]"
"17091","银川检察","1234","【人民日报评论员：更好维护政治安全社会安定人民安宁】"
"17092","宝鸡检察","1234","【人民日报评论员：更好维护政治安全社会安定人民安宁】"
"17093","嘉兴检察","1234","转发微博"
"17094","嘉兴检察","1235","[热评]转发微博"
"17095","佛山检察","1235","[热评]上海市检察院党组书记、检察长张本才创作：德厚法严道弘千秋社稷，身正纪明修为一世清风。 ​​​​"
"17096","梧州检察","1235","[热评]德厚法严道弘千秋社稷，身正纪明修为一世清风。"
"17097","富民检察","1235","[热评]德厚法严道弘千秋社稷，身正纪明修为一世清风。"
"17098","梧州检察","1235","[热评]德厚法严道弘千秋社稷，身正纪明修为一世清风。"
"17099","佛山检察","1235","[热评]德厚法严道弘千秋社稷，身正纪明修为一世清风。"
"17100","西林县检察院","1235","[热评]德厚法严道弘千秋社稷，身正纪明修为一世清风。"
"17101","楚雄州人民检察院","1235","[热评]德厚法严道弘千秋社稷，身正纪明修为一世清风。"
"17102","尉氏检察","1235","[中国赞]"
"17103","潍坊市人民检察院","1235","[中国赞]"
"17104","嘉兴检察","1235","转发微博"
"17105","哈尔滨检察","1241","【人民日报｜密织法律之网 强化法治之力】"
"17106","宪法守护者","1241","【人民日报｜密织法律之网 强化法治之力】"
"17107","西林县检察院","1241","【人民日报｜密织法律之网 强化法治之力】"
"17108","宝鸡检察","1241","【人民日报｜密织法律之网 强化法治之力】"
"17109","哈尔滨检察","1242","【人民日报｜密织法律之网 强化法治之力】"
"17110","渝北检察","1242","【人民日报｜密织法律之网 强化法治之力】"
"17111","银川检察","1242","【人民日报｜密织法律之网 强化法治之力】"
"17112","银川检察","1243","【辽宁省委常委会听取省检察院党组工作汇报】"
"17113","佛山检察","1245","[热评]黑龙江省检察院党组书记、检察长高继明创作：尘世纷繁，莫羡灯红酒绿；冰怀淡定，独修月白风清。 ​​​​"
"17114","清新检察","1245","[热评]黑龙江省检察院党组书记、检察长高继明创作：尘世纷繁，莫羡灯红酒绿；冰怀淡定，独修月白风清。 ​​​​"
"17115","高明区检察院","1245","[热评]黑龙江省检察院党组书记、检察长高继明创作：尘世纷繁，莫羡灯红酒绿；冰怀淡定，独修月白风清。 ​​​​"
"17116","广东检察","1245","每日廉政心语"
"17117","潍坊市人民检察院","1245","每日廉政心语"
"17118","佛山检察","1245","每日廉政心语"
"17119","龙亭检察","1245","每日廉政心语"
"17120","楚雄州人民检察院","1245","每日廉政心语"
"17121","洋县检察院","1245","每日廉政心语"
"17122","长岛县检察院","1245","每日廉政心语"
"17123","富民检察","1245","每日廉政心语"
"17124","西林县检察院","1245","[加油][加油]"
"17125","我是666在唱歌","1248","转发微博"
"17126","铜川检察","1248","【重庆检察机关依法对雷寒涉嫌受贿案提起公诉】 ​​​​"
"17127","西林县检察院","1248","【重庆检察机关依法对雷寒涉嫌受贿案提起公诉】"
"17128","宝鸡检察","1248","【重庆检察机关依法对雷寒涉嫌受贿案提起公诉】 ​​​​"
"17129","我是666在唱歌","1249","转发微博"
"17130","铜川检察","1249","【重庆检察机关依法对罗德涉嫌受贿案提起公诉】 ​​​​"
"17131","黄陵检察","1249","转发微博"
"17132","温江检察","1250","转发微博"
"17133","重庆检察四分院","1250","转发微博"
"17134","六安检察","1250","转发微博"
"17135","宝鸡检察","1250","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17136","西林县检察院","1250","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17137","阳春检察","1250","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17138","银川检察","1250","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17139","温江检察","1251","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17140","重庆检察四分院","1251","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17141","西林县检察院","1251","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17142","银川检察","1251","【多赢共赢局面不断开启 检察公益诉讼驶入""快车道""】"
"17143","温江检察","1252","【因势而谋继往开来的""全面重塑""】"
"17144","重庆检察四分院","1252","【因势而谋继往开来的""全面重塑""】"
"17145","西林县检察院","1252","【因势而谋继往开来的""全面重塑""】"
"17146","团风检察","1252","【因势而谋继往开来的""全面重塑""】"
